"iso3c","year","arr_nr","fdi_ofgdp","std_totald","debts_ratio","res_im","tr_bal_gdp","gdpdefl","gdppc","gdppc_gr","ex_rate","pop","quotash","country_nr","logpop","loggdppc","arrtype","apprdate","prtype","t_access","canc","comments","IMF_program","avg_part_yr","avg_yr_loansize","logavg_yr_loansize","meanv_US","meanv_CHN","el_democr","IM_fromUS","EX_toUS","IM_fromCHN","EX_toCHN","sh_aid","unsc","sumtok_AIV","sumsent_AIV","sumstok_P","sumssent_P","BRI_part"
"ARM",2015,710,1.74473699241328,7.515,38.4270953775126,4.36841425193598,-12.2312919186907,1.21390990471085,3923.71650211228,2.73612872403588,477.918306576099,2925553,0.0386,6,14.8889940806076,8.27479457090718,"EFF","2014-03-07","P1",82.21,"N","The Executive Board approved a 38-month SDR 82.21 million (about US$127.6 million, or 89.4 percent of Armenia’s quota) Extended Fund Facility (EFF) arrangement with the Republic of Armenia to support the authorities’ economic program. 
The program aims to support a rebound in economic activity, further progress in poverty reduction, inflation stabilization, and a reduction in outstanding fiscal and external vulnerabilities.
In completing the third review, the Executive Board also approved the authorities’ request to shift from a net domestic assets (NDA) PC to monetary policy consultation clause (as of end-June 2016).
In completing the fourth review, the Executive Board also approved the authorities’ request for a modification of the end-December 2016 fiscal balance performance criterion.
On EBS/17/19, the program is extended to end-August, 2017.",1,5,20.5525,3.02298258804415,0.320512820512821,0.717948717948718,0.354,0.0033,0.0029,0.0049,0.0124,0.000737780822892972,0,53775,1857,49627,1603,1
"ARM",2016,710,3.16450822069324,10.8731,33.1048496686526,5.21538911683341,-8.58940773807557,0.268575076501392,3917.37967561964,-0.16150062037417,480.488150777966,2936146,0.027,6,14.8926083950006,8.2731782591751,"EFF","2014-03-07","P1",82.21,"N","The Executive Board approved a 38-month SDR 82.21 million (about US$127.6 million, or 89.4 percent of Armenia’s quota) Extended Fund Facility (EFF) arrangement with the Republic of Armenia to support the authorities’ economic program. 
The program aims to support a rebound in economic activity, further progress in poverty reduction, inflation stabilization, and a reduction in outstanding fiscal and external vulnerabilities.
In completing the third review, the Executive Board also approved the authorities’ request to shift from a net domestic assets (NDA) PC to monetary policy consultation clause (as of end-June 2016).
In completing the fourth review, the Executive Board also approved the authorities’ request for a modification of the end-December 2016 fiscal balance performance criterion.
On EBS/17/19, the program is extended to end-August, 2017.",1,4,20.5525,3.02298258804415,0.464912280701754,0.684210526315789,0.357,0.003,0.002,0.0053,0.0177,0.000971291406519722,0,NA,NA,93500,2895,1
"ARM",2017,710,2.17684677683483,8.6883,26.4180845119003,4.43558253062536,-10.7702852297441,2.15064189848613,4198.79474869834,7.18375792957016,482.716393849129,2944809,0.027,6,14.895554517277,8.34255279849361,"EFF","2014-03-07","P1",82.21,"N","The Executive Board approved a 38-month SDR 82.21 million (about US$127.6 million, or 89.4 percent of Armenia’s quota) Extended Fund Facility (EFF) arrangement with the Republic of Armenia to support the authorities’ economic program. 
The program aims to support a rebound in economic activity, further progress in poverty reduction, inflation stabilization, and a reduction in outstanding fiscal and external vulnerabilities.
In completing the third review, the Executive Board also approved the authorities’ request to shift from a net domestic assets (NDA) PC to monetary policy consultation clause (as of end-June 2016).
In completing the fourth review, the Executive Board also approved the authorities’ request for a modification of the end-December 2016 fiscal balance performance criterion.
On EBS/17/19, the program is extended to end-August, 2017.",1,4,20.5525,3.02298258804415,0.368217054263566,0.717054263565892,0.391,0.0036,0.0029,0.0064,0.0164,0.000719291761568914,0,48574,1562,NA,NA,1
"ARM",2018,NA,2.04003330127782,10.5701,28.6594052904669,3.71347216975737,-13.6873189639974,2.78770951425761,4406.70643384286,4.95169918007967,482.987946590235,2951776,0.027,6,14.8979175810646,8.39088284901822,NA,NA,NA,NA,NA,NA,0,4,NA,NA,0.268421052631579,0.752631578947368,0.472,0.0028,0.0021,0.0085,0.0147,0.000813646691009697,0,NA,NA,NA,NA,1
"ARM",2019,778,1.85826759386502,13.4143,31.5020230577383,4.18057242822472,-13.3592447153696,1.46271392892625,4732.06950610049,7.38336163622995,480.445128767119,2957731,0.027,6,14.8999329782934,8.46211791351544,"SBA","2019-05-17","P1",308.8,"N","The impact of the COVID-19 pandemic and the tightening of global financial conditions have disrupted the, until recently, favorable macroeconomic conditions. The authorities are seeking to augment access under the Stand-By Arrangement (SBA) by 100 percent of quota (SDR 128.80 million) and to purchase available drawing rights under the SBA to address emergency external and budgetary needs.",1,4,308.8,5.73269381815062,0.269230769230769,NA,0.799,NA,NA,NA,NA,0.000758350576174379,0,NA,NA,NA,NA,1
"ATG",2011,644,5.7277140401482,NA,NA,2.56664196524718,12.6187484128896,1.01541519384149,12618.0791316619,-3.3042334985694,2.7,89253,0.0057,7,11.3992303125223,9.44288591624267,"SBA","2010-06-07","P1",67.5,"N","The authorities’ main objectives are to restore debt sustainability and set the stage for a sustained recovery. The comprehensive program aims at restoring fiscal and external sustainability. At the joint completion of the 4th, 5th, and 6th reviews, access amount was reduced from SDR 81 million to SDR 67.5 million in view of delayed reviews under the program and foreseen absence of financing gap given narrowing of the current account deficit.
The eighth review was delayed and combined with the ninth review due to setbacks in meeting the end-September 2012 fiscal targets. The authorities agreed to combine the two reviews to allow time to meet the end-December 2012 fiscal target and advance the structural reform agenda and the resolution of ABIB.",1,5,22.5,3.11351530921037,0.398989898989899,0.803030303030303,NA,0.0104,3e-04,0.0346,0,8.38087855717974e-06,0,NA,NA,NA,NA,0
"ATG",2012,644,10.7810607557117,NA,NA,2.59539503109124,6.50336742945683,2.03571198150139,12876.8892883551,2.05110582991783,2.7,90409,0.0057,7,11.4120990989469,9.46318945560967,"SBA","2010-06-07","P1",67.5,"N","The authorities’ main objectives are to restore debt sustainability and set the stage for a sustained recovery. The comprehensive program aims at restoring fiscal and external sustainability. At the joint completion of the 4th, 5th, and 6th reviews, access amount was reduced from SDR 81 million to SDR 67.5 million in view of delayed reviews under the program and foreseen absence of financing gap given narrowing of the current account deficit.
The eighth review was delayed and combined with the ninth review due to setbacks in meeting the end-September 2012 fiscal targets. The authorities agreed to combine the two reviews to allow time to meet the end-December 2012 fiscal target and advance the structural reform agenda and the resolution of ABIB.",1,4,22.5,3.11351530921037,0.331521739130435,0.798913043478261,NA,0.0132,4e-04,0.0365,0,1.04679543546159e-05,0,NA,NA,NA,NA,0
"ATG",2013,644,11.3664742578945,NA,NA,3.13807226417097,4.97192710766134,-0.946544450222504,12644.6890235017,-1.80323259487324,2.7,91516,0.0057,7,11.4242690993648,9.44499256595877,"SBA","2010-06-07","P1",67.5,"N","The authorities’ main objectives are to restore debt sustainability and set the stage for a sustained recovery. The comprehensive program aims at restoring fiscal and external sustainability. At the joint completion of the 4th, 5th, and 6th reviews, access amount was reduced from SDR 81 million to SDR 67.5 million in view of delayed reviews under the program and foreseen absence of financing gap given narrowing of the current account deficit.
The eighth review was delayed and combined with the ninth review due to setbacks in meeting the end-September 2012 fiscal targets. The authorities agreed to combine the two reviews to allow time to meet the end-December 2012 fiscal target and advance the structural reform agenda and the resolution of ABIB.",1,3,22.5,3.11351530921037,0.163934426229508,0.885245901639344,NA,0.0092,4e-04,0.0111,0,1.13963291638177e-05,0,38606,1183,NA,NA,0
"ATG",2014,NA,3.70183780934229,NA,NA,3.56599291206459,8.24768543215145,1.91150380003631,12976.3314609289,2.62278049551703,2.7,92562,0.0057,7,11.43563396924,9.47088232018191,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0.21875,0.83125,NA,0.0134,3e-04,0.0074,0,1.24230800223058e-05,0,NA,NA,NA,NA,0
"ATG",2015,NA,8.530357746702,NA,NA,4.45863748080881,12.285713494058,3.01750370241558,13328.1466479391,2.71120684663117,2.7,93566,0.0057,7,11.446422348612,9.49763336734272,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0.301282051282051,0.685897435897436,NA,0.0451,3e-04,0.0023,0,7.9667498346812e-06,0,42493,1247,NA,NA,0
"ATG",2016,NA,6.78219276366958,NA,NA,3.81357481452066,8.34798570684597,1.87238795788296,13917.9511172561,4.42525495026875,2.7,94527,0.0042,7,11.456640786959,9.54093473320263,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.473684210526316,0.719298245614035,NA,0.018,8e-04,0.0064,0,1.36162989607202e-05,0,NA,NA,NA,NA,0
"ATG",2017,NA,10.6905293321088,NA,NA,3.46458761453329,1.33466547581203,-0.931034323878606,14220.5021076325,2.1738184581005,2.7,95426,0.0042,7,11.4661063569926,9.56244001269394,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.317829457364341,0.682170542635659,NA,0.0275,5e-04,0.002,0,1.71361207641388e-05,0,NA,NA,NA,NA,0
"ATG",2018,NA,8.41733845538499,NA,NA,3.21126676261122,2.28402680847628,1.83337942997093,15134.8841569088,6.4300264671072,2.7,96286,0.0042,7,11.4750782081938,9.62475756743966,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.221052631578947,0.715789473684211,NA,0.0308,2e-04,0.0022,0,7.92979102988185e-08,0,NA,NA,NA,NA,1
"ATG",2019,NA,8.3916831947962,NA,NA,NA,NA,-1.08185056790427,15704.2659429089,3.76204918450082,2.7,97118,0.0042,7,11.4836820130006,9.66168767053711,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.181318681318681,NA,NA,NA,NA,NA,NA,2.97739993493232e-06,0,NA,NA,NA,NA,1
"AUS",2011,NA,4.69372391405916,NA,NA,1.35294857938808,0.966101048833069,6.25276038134632,52567.7619238659,1.04885435076942,0.969463201496735,22340024,1.357,8,16.9218904259109,10.86985831965,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.676767676767677,0.595959595959596,0.896,1.8643,0.4579,1.7863,4.7418,5.49402300683007e-06,0,27379,818,NA,NA,NA
"AUS",2012,NA,3.72217187360839,NA,NA,1.39781271202494,-0.248689859936057,1.85652680980475,53682.0321439532,2.11968358421093,0.965801030658708,22733465,1.357,8,16.9393486259177,10.89083362756,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.614130434782609,0.527173913043478,0.896,2.016,0.4114,1.8418,4.6512,1.72513403196659e-05,0,25930,831,NA,NA,NA
"AUS",2013,NA,3.42582358029025,NA,NA,1.58730366371022,-1.29609511640577,-0.124199304266909,54129.9357689465,0.834364138436911,1.03584309652054,23128129,1.357,8,16.9565601403176,10.899142653183,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.60655737704918,0.491803278688525,0.88,1.6551,0.3928,1.7,5.0746,2.93460876606802e-07,1,NA,NA,NA,NA,NA
"AUS",2014,NA,4.3063839544263,NA,NA,1.67729283474131,-0.427580339436858,1.47957310768999,54679.4164458288,1.0151142229833,1.10936329281692,23475686,1.357,8,16.9714758052088,10.9092426186125,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.6125,0.4875,0.866,1.6357,0.4465,1.6713,4.9831,NA,1,36215,1199,NA,NA,NA
"AUS",2015,NA,3.46918822638302,NA,NA,1.61982516446967,-1.52468206039514,-0.549659411148838,55079.8923433681,0.732407043765832,1.33109026245502,23815995,1.357,8,16.9858679717348,10.9165399982904,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.647435897435897,0.455128205128205,0.872,1.666,0.474,1.7729,4.3767,5.18398831014531e-06,0,32579,1078,NA,NA,NA
"AUS",2016,NA,3.55458592838333,NA,NA,1.94321775330222,-2.27552727320899,-0.533000346373001,55728.6822551091,1.17790700769076,1.34521397601947,24190907,1.378,8,17.0014873767159,10.9282502351218,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.736842105263158,0.5,0.877,1.5255,0.4253,1.7774,4.4646,5.43462554115867e-08,0,NA,NA,NA,NA,NA
"AUS",2017,NA,3.55720440626808,NA,NA,2.13654886567441,0.592780975174921,3.73475009256552,56058.4659514366,0.591766542797203,1.30475807671592,24601860,1.378,8,17.0183326078004,10.934150459939,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.631782945736434,0.538759689922481,0.88,1.5858,0.4227,1.8308,5.1529,8.78488411086489e-07,0,31411,981,NA,NA,NA
"AUS",2018,NA,4.29391522092461,NA,NA,1.59641579807197,0.381161552776215,1.88561599646955,56832.0504820575,1.37996022097906,1.33841214646451,24982688,1.378,8,17.0336936629575,10.9478557146196,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.615789473684211,0.436842105263158,0.865,1.5197,0.3909,1.9063,4.922,NA,0,32309,883,NA,NA,NA
"AUS",2019,NA,2.89989093701701,NA,NA,1.83833706456851,2.51147141364689,3.39810447050677,57183.3793476238,0.618187910846473,1.43850654421382,25365745,1.378,8,17.0489101997324,10.9540185642983,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.836,NA,NA,NA,NA,6.1241919435806e-07,0,NA,NA,NA,NA,NA
"AUT",2011,NA,5.33121321219852,NA,NA,1.10999349158399,2.79455307355341,1.83341024455663,48065.3165411898,2.57644831811446,NA,8391643,0.886,9,15.9427468876386,10.7803161261682,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.601010101010101,0.661616161616162,0.874,0.1876,0.4208,0.1173,0.2731,7.35522682728189e-06,0,27519,715,NA,NA,NA
"AUT",2012,NA,1.27462102416561,NA,NA,1.30138137098722,2.79517496522236,2.05423568508493,48172.2381151452,0.222450576943075,NA,8429991,0.886,9,15.9473062623618,10.7825381613879,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.521739130434783,0.608695652173913,0.877,0.2178,0.4097,0.0996,0.2598,4.35410218440162e-06,0,25673,849,NA,NA,NA
"AUT",2013,NA,0.104891997865552,NA,NA,1.15063237575593,2.8161725070714,1.62388806972808,47901.366129632,-0.562298942527448,NA,8479823,0.886,9,15.9532001349087,10.7768993034439,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.450819672131148,0.647540983606557,0.876,0.2204,0.4236,0.0922,0.258,1.80852654264341e-07,0,20088,618,NA,NA,NA
"AUT",2014,NA,0.387373361663698,NA,NA,1.19223560364659,3.26962284141608,2.17570723682326,47842.7489082353,-0.122370667337563,NA,8546356,0.886,9,15.961015551234,10.7756748474301,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.4625,0.6125,0.872,0.2342,0.4517,0.1023,0.2987,NA,0,29120,836,NA,NA,NA
"AUT",2015,NA,-2.08889644070062,NA,NA,1.27190241724502,3.75080572841203,2.30097866680524,47789.3850154389,-0.111540189504495,NA,8642699,0.886,9,15.9722254762577,10.7745588230115,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.467948717948718,0.557692307692308,0.872,0.2657,0.4942,0.1099,0.2958,7.09629884584218e-08,0,NA,NA,NA,NA,NA
"AUT",2016,NA,-7.31588324378827,NA,NA,1.24824138160786,3.83070902087048,1.84829469843848,48215.8905287218,0.892469139632297,NA,8736668,0.824,9,15.983039439245,10.7834439247256,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.618421052631579,0.565789473684211,0.852,0.26,0.4926,0.1068,0.3165,1.52633495803692e-06,0,25418,728,NA,NA,NA
"AUT",2017,NA,3.2400857728781,NA,NA,1.05962442163198,3.16317759895009,0.860810509014868,49031.1070286152,1.69076313006771,NA,8797566,0.824,9,15.989985650281,10.8002102129875,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.434108527131783,0.542635658914729,0.85,0.2743,0.4973,0.1117,0.3181,7.12820439755214e-06,0,23211,614,NA,NA,NA
"AUT",2018,NA,-6.27456925004134,NA,NA,1.02051394559697,3.27108111287289,1.71329675174776,50051.7859126367,2.0816965919734,NA,8840521,0.824,9,15.9948563695287,10.8208134666769,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.410526315789474,0.589473684210526,0.846,0.2126,0.5251,0.114,0.3243,4.76946592196751e-05,0,24091,710,NA,NA,NA
"AUT",2019,NA,-1.8199783496317,NA,NA,1.07191463478805,3.37142440043053,1.72610686092094,50536.6641459983,0.968753111443178,NA,8879920,0.824,9,15.9993031059188,10.8304543745295,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.450549450549451,NA,0.849,NA,NA,NA,NA,6.91643853997809e-08,0,NA,NA,NA,NA,NA
"AZE",2011,NA,6.80062068276948,1.1837,2.93554038134711,5.71144713684023,32.345916055451,24.6069500302329,5676.45041334095,-2.8471829529599,0.789686388888889,9173082,0.067,10,16.0317838837302,8.64408138913808,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.383838383838384,0.808080808080808,0.21,0.0228,0.1092,0.047,0.0111,0.00142270288741912,0,NA,NA,NA,NA,0
"AZE",2012,NA,7.59608356760687,15.0654,3.41117643403872,5.93245548573211,27.6862908425992,2.84498257716864,5724.92083164488,0.85388605157209,0.785645349462366,9295784,0.067,10,16.0450715220035,8.65258399979318,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.320652173913043,0.766304347826087,0.208,0.0319,0.0481,0.0522,0.0118,0.00122524993766108,1,25088,725,NA,NA,0
